din	від
inca	досі
inca	still
inca	ще
inca	надалі
inca	досі
descoperit	виявив
descoperit	виявили
descoperit	відкрив
descoperit	відкрили
inainte	переслати
inainte	вперед
inainte	пересилання
inainte	перед
inainte	before
inainte	переслати
inainte	вперед
inainte	пересилання
inainte	перед
inainte	before
lemn	вуд
lemn	деревина
lemn	лісова
noi	нові
noi	нове
noi	нова
noi	новий
noi	створити
nicolae	миколай
nicolae	ніколас
nicolae	миколая
nicolae	ніколае
nationala	національна
nationala	націонал
nationala	національне
nationala	національний
nationala	національні
nationala	національна
nationala	націонал
nationala	національне
nationala	національний
nationala	національні
subspecii	підвид
statele	стани
statele	штати
drept	чесні
drept	стріт
drept	прямі
drept	прямо
drept	відверта
mod	режим
mod	лад
mod	mode
mod	mod
american	американський
american	американець
american	американські
american	американська
american	американської
fiecare	кожен
fiecare	кожні
fiecare	кожну
fiecare	кожного
fiecare	кожному
fiecare	кожен
fiecare	кожна
prezent	сьогодення
prezent	подарунок
prezent	теперішній
prezent	присутні
prezent	присутня
casa	хати
casa	будинок
casa	хати
casa	будинок
casa	дім
casa	домівка
casa	домашній
casa	додому
acestea	ці
printre	серед
printre	серед
categorie	категорія
text	текстовий
text	текст
cluj	клуж
bine	хороші
bine	гарні
bine	добрий
bine	добре
bine	ясно
bine	ок
bine	гаразд
bine	добре
http	http
site	сайт
articole	статті
articole	статтями
articole	статей
articole	елементів
articole	пункти
articole	елементи
alexandru	александру
alexandru	олександр
alexandru	александер
unele	дехто
unele	деякі
unele	якесь
unele	якийсь
unele	трохи
milioane	мільйон
milioane	мільйонами
milioane	мільйони
apa	вода
apa	водні
apa	водяний
apa	водяне
apa	вода
apa	водні
apa	водяний
apa	водяне
tara	країни
tara	країна
tara	кантрі
tara	країни
tara	країна
tara	кантрі
tara	країни
tara	країна
tara	кантрі
tara	тара
tara	країни
tara	країна
tara	кантрі
tara	країни
tara	країна
tara	кантрі
sate	селах
sate	села
sate	сіл
tarziu	запізнюється
tarziu	пізно
tarziu	запізно
tarziu	запізнюється
tarziu	пізно
tarziu	запізно
istoria	журнал
istoria	історія
istoria	історії
maria	марія
cunoscut	відома
cunoscut	відоме
cunoscut	відомі
patru	четвірка
patru	чотирьох
patru	чотири
republica	республіка
republica	республіка
cca	приблизно
raul	річка
raul	ріка
raul	рауль
raul	зла
raul	злом
raul	evil
raul	зло
formata	сформована
formata	оформлено
formata	сформовано
paris	paris
paris	париж
gheorghe	георге
gheorghe	георгій
gheorghe	георгія
gheorghe	джордж
gheorghe	георг
tip	гай
tip	гі
tip	хлопець
tip	типу
tip	тип
premiul	премія
premiul	нагорода
putea	зміг
putea	могла
putea	змогли
putea	вдалось
putea	міг
persoane	осіб
persoane	особи
persoane	народ
persoane	людей
persoane	люди
constantin	константін
constantin	костянтин
etc	тощо
etc	etc
exemplu	приклад
exemplu	прикладу
descriere	напис
descriere	підпис
descriere	опис
george	георгій
george	георгія
george	джордж
george	георг
articol	стаття
articol	статтю
nascut	народження
nascut	народився
nascut	борн
nascut	народилась
nascut	народилася
nascut	народження
nascut	народився
nascut	борн
nascut	народилась
nascut	народилася
numarul	число
numarul	кількість
numarul	номер
numarul	номера
comitatul	графство
comitatul	повіт
comitatul	жупанія
harta	карта
harta	мапа
harta	карта
harta	мапа
john	джон
john	іоанн
john	іван
jos	вниз
jos	down
jos	униз
jos	даун
marea	море
deoarece	адже
deoarece	бо
localitate	кредитування
aproape	майже
scris	писав
scris	записано
scris	написано
scris	записані
raport	повідомити
raport	скарга
raport	звіт
echipa	відділення
echipa	загін
echipa	команда
echipa	команда
diferite	different
diferite	інше
diferite	різні
diferite	різних
diferite	відмінні
baza	основа
baza	базова
baza	база
baza	основою
baza	базовий
baza	основа
baza	базова
baza	база
baza	основою
baza	базовий
special	особливий
special	спеціальний
special	особливі
special	особливе
special	спеціальні
special	особлива
valea	валя
valea	долина
comune	спільна
comune	спільне
ele	вони
stadium	стадіон
stadium	стедіум
svg	svg
zona	зона
zona	область
zona	ділянка
zona	площа
zona	місцевість
zona	зона
zona	область
zona	ділянка
zona	площа
zona	місцевість
dat	вказаний
dat	дано
dat	надано
dat	даного
slovenia	словенії
slovenia	словенія
americii	америка
satului	село
imparat	імператор
imparat	імператор
localitatea	кредитування
viata	життя
viata	лайф
viata	життя
viata	лайф
viata	життя
viata	лайф
viata	життя
viata	лайф
viata	життя
viata	лайф
bun	хороші
bun	гарні
bun	добрий
bun	добре
cet	cet
format	сформована
format	оформлено
format	сформовано
format	формат
format	форматування
primit	отримано
primit	отримані
primit	отриманий
primit	отримали
primit	отримала
presedinte	президент
presedinte	президенти
presedinte	голова
presedinte	головою
presedinte	президент
presedinte	президенти
presedinte	президент
presedinte	президенти
presedinte	голова
presedinte	головою
langa	поблизу
langa	поруч
langa	поряд
langa	близько
langa	біля
oameni	народ
oameni	людей
oameni	люди
istoric	історичний
istoric	історичної
istoric	історичні
istoric	історик
istoric	історична
istoric	історичне
istoric	історичні
istoric	журнал
istoric	історія
istoric	історії
suprafata	поверхні
suprafata	поверхня
suprafata	область
suprafata	ділянка
suprafata	площа
suprafata	місцевість
suprafata	поверхні
suprafata	поверхня
suprafata	поверхні
suprafata	поверхня
suprafata	поверхні
suprafata	поверхня
suprafata	поверхні
suprafata	поверхня
europa	європу
europa	європа
europa	європі
europa	europa
europa	уєфа
europa	європу
europa	європа
europa	європі
universitatea	університет
team	команда
copii	діти
copii	дітям
copii	дітьми
copii	дітлахи
copii	дітки
copii	діти
copii	дітьми
copii	дітей
aproximativ	приблизні
aproximativ	приблизно
lucru	фішка
lucru	річ
lucru	затори
lucru	роботи
lucru	робота
lucru	працюю
lucru	працюють
lucru	роботу
lucru	робочий
cazul	регістр
cazul	справа
cazul	випадок
cazul	випадку
romani	румунська
romani	румуни
romani	римляни
romani	роман
romani	римлянам
romani	ромів
romani	цигани
folosit	використовується
folosit	використана
folosit	використані
folosit	використано
orice	якісь
orice	панують
orice	шось
orice	розлуки
clubnat	clubnat
ibn	ібн
mihai	бенюк
mihai	михайло
mihai	майкл
mihai	michael
mihai	михаїл
acum	тепер
acum	зараз
recensamantul	перепис
centrul	центр
centrul	центр
reprezinta	представляє
reprezinta	представляють
reprezinta	представляти
reprezinta	представляє
reprezinta	представляють
reprezinta	представляти
san	сан
san	вбивають
san	грудне
san	груди
san	грудей
teritoriul	територія
van	van
van	ван
van	фургон
van	van
van	ван
van	фургон
ungaria	угорщини
ungaria	угорщині
ungaria	угорщина
numar	число
numar	кількість
numar	номер
numar	номера
numar	число
numar	кількість
numar	номер
numar	номера
cauza	спричинити
cauza	причина
cauza	причиною
cauza	спричинити
cauza	причина
cauza	причиною
bulgaria	болгарії
bulgaria	болгарія
engleza	англійською
engleza	англійська
engleza	англійською
engleza	англійська
serie	серія
serie	серії
serie	ряд
serie	ряди
sua	сша
sua	usa
vechi	старі
vechi	старе
vechi	старим
vechi	стара
vechi	старий
muntii	гори
muntii	гори
muntii	гори
limbi	мови
limbi	мов
fel	добрі
fel	вид
fel	різновид
apelor	вод
fotbal	футбол
fotbal	футбол
regele	кінг
regele	король
regele	цар
fiul	сина
fiul	сину
fiul	син
anterior	раніше
anterior	попереднє
anterior	попередні
anterior	попередній
anterior	попередня
noua	нові
noua	нове
noua	нова
noua	новий
noua	створити
noua	нові
noua	нове
noua	нова
noua	новий
noua	створити
evolutia	еволюція
evolutia	evolution
evolutia	еволюція
evolutia	evolution
evolutia	еволюція
evolutia	evolution
viteza	швидкість
viteza	швидкість
paul	пол
paul	пауль
paul	павло
orase	міста
orase	городи
orase	містах
orase	міст
orase	міста
orase	городи
orase	містах
orase	міст
orase	містами
orase	міста
orase	городи
orase	містах
orase	міст
institutul	інститут
satele	селах
satele	села
satele	сіл
lansat	випустили
lansat	випущено
lansat	запустили
lansat	розпочали
istorice	історична
istorice	історичне
istorice	історичні
trecut	минулий
trecut	минулі
trecut	минуле
articolul	стаття
articolul	статтю
multi	багато
multi	багатьох
multi	багато
multi	багатьох
multi	multi
informatii	відомості
informatii	інформація
informatii	info
informatii	інформації
informatii	інформація
informatii	відомості
informatii	інформація
informatii	info
informatii	інформації
informatii	інформація
informatii	відомості
informatii	інформація
titlu	назва
titlu	заголовок
titlu	титул
goluri	цілі
goluri	голи
titlul	назва
titlul	заголовок
titlul	титул
album	альбому
album	альбом
york	йорк
von	фон
pagina	сторінку
pagina	сторінка
pagina	сторінки
pagina	пейдж
pagina	сторінку
pagina	сторінка
pagina	сторінки
pagina	пейдж
imperiul	імперія
moartea	death
moartea	смерть
moartea	смерті
armata	армії
armata	армія
armata	військо
armata	армійський
armata	військові
armata	військовий
armata	армії
armata	армія
armata	військо
armata	армійський
forma	форму
forma	форма
forma	форму
forma	форма
forma	форму
forma	форма
forma	форму
forma	форма
color	колір
color	кольорова
color	колір
color	кольорова
german	німецька
german	німець
german	герман
german	німецькою
german	німецький
stefan	стівен
stefan	степан
stefan	стефан
stefan	штефан
stefan	стефан
stefan	штефан
stefan	стефан
stefan	штефан
stefan	стівен
stefan	степан
stefan	стефан
stefan	штефан
rolul	ролі
rolul	роль
mica	малий
mica	малі
mica	маленькі
mica	слюда
mica	слюда
des	des
des	дез
des	часто
transilvania	трансільванія
epoca	vintage
epoca	епоха
epoca	епохи
epoca	епоху
incepand	починаючи
incepand	починається
incepand	початок
incepand	починаються
incepand	запуск
incepand	починаючи
incepand	починається
incepand	початок
incepand	починаються
incepand	запуск
principal	головний
principal	основне
principal	головна
principal	головні
principal	головне
principal	капітал
carol	керол
carol	колядки
mici	малий
mici	малі
mici	маленькі
astazi	сьогодні
astazi	сьогодні
robert	роберт
robert	робер
eliberare	випуск
eliberare	реліз
eliberare	випуску
eliberare	звільнення
eliberare	визволення
eliberare	звільнення
european	європейський
european	європейські
european	європейська
mic	малий
mic	малі
mic	маленькі
mic	маленька
mic	маленький
mic	маленькі
mic	мікрофона
minore	мінор
minore	незначна
minore	молодший
minore	незначний
minore	молодші
castigat	переміг
castigat	виграв
castigat	вон
castigat	виграли
gen	стать
gen	статі
gen	гендерна
gen	жанр
gen	рід
gen	ґен
com	com
importante	важлива
importante	важливі
importante	важливий
importante	важливе
importante	важливо
der	дер
aur	золота
aur	gold
aur	золоті
aur	золото
luat	taken
luat	взято
luat	забрала
luat	зроблено
murit	помер
murit	померла
germana	німецька
germana	німець
germana	герман
germana	німецькою
germana	німецький
germana	німецька
germana	німець
germana	герман
germana	німецькою
germana	німецький
kitt	кітт
orbita	орбіта
orbita	орбіта
rotatie	обертання
rotatie	поворот
pol	пол
pol	поле
pol	полюс
lume	світовий
lume	світ
lume	світе
lume	world
local	локально
local	локальні
local	місцеві
local	локальна
local	локальний
local	місцевий
fapt	факт
anglia	англія
politica	правила
politica	політики
politica	policy
politica	політика
politica	політикою
politica	політика
politica	правила
politica	політики
politica	policy
politica	політика
politica	політикою
politica	політика
spacewatch	spacewatch
devine	стає
devine	стане
revista	журнал
revista	magazine
revista	часопис
revista	журнал
revista	magazine
revista	часопис
asta	цей
asta	ця
asta	той
vasile	васіле
vasile	василь
profesor	професор
profesor	викладач
profesor	вчителю
profesor	вчитель
profesor	учитель
profesor	вчителька
planetelor	планети
acolo	туди
acolo	там
lumea	світовий
lumea	світ
lumea	світе
lumea	world
muzica	музика
muzica	музики
muzica	музик
muzica	музиці
muzica	музику
muzica	музика
muzica	музики
muzica	музик
muzica	музиці
muzica	музику
situat	розташовані
situat	знаходиться
situat	розташовано
situat	розташований
david	давід
david	девід
david	давид
vol	vol
etnica	національну
etnica	етно
etnica	етнічна
buna	хороші
buna	гарні
buna	добрий
buna	добре
centru	центр
centru	центр
alt	ал
alt	alt
istorie	журнал
istorie	історія
istorie	історії
austria	австрія
austria	австрії
districtul	улус
districtul	округ
districtul	нохія
districtul	район
altitudine	висота
periheliu	перигелію
regatul	царство
regatul	kingdom
regatul	королівство
contine	містить
contine	містяться
contine	містить
contine	містяться
contine	містить
contine	містяться
activitatea	активність
activitatea	дії
activitatea	діяльності
activitatea	дія
activitatea	діяльність
sultan	султан
initial	спочатку
initial	початкова
initial	початковий
initial	початкове
initial	спочатку
initial	спочатку
arta	арт
arta	мистецтво
arta	художня
arta	арт
arta	мистецтво
arta	художня
numeroase	безліч
body	тіло
body	тіла
imagini	зображення
imagini	зображень
imagini	зображення
imagini	картинки
rusia	росії
rusia	росію
rusia	росія
spune	say
spune	скажуть
spune	кажу
spune	сказати
spune	кажеш
domeniul	домен
scoala	школа
scoala	училище
scoala	школа
scoala	училище
scoala	школа
scoala	училище
scoala	школа
scoala	училище
scoala	школа
scoala	училище
polonia	польщу
polonia	польща
polonia	польщі
succes	успіх
provincie	провінція
studii	вивчення
studii	навчання
studii	студій
studii	вивчає
studii	дослідження
inclusiv	включаючи
inclusiv	включно
inclusiv	зокрема
primar	мер
primar	мера
primar	майор
primar	основний
primar	основне
primar	основна
francez	француза
francez	француз
francez	френч
francez	французька
francez	французькою
francez	французький
privind	дивиться
privind	дивитися
privind	дивлюсь
scriitor	writer
scriitor	письменник
jean	жан
jean	джин
sistemul	система
sistemul	системи
sistemul	системний
sistemul	системне
sistemul	системна
incepe	запустити
incepe	розпочати
incepe	старт
incepe	запускати
incepe	початок
incepe	почати
ziua	день
ziua	дню
ziua	дня
sur	сюр
single	окремі
single	single
single	самотній
razboiul	війна
world	світовий
world	світ
world	світе
world	world
international	міжнародний
international	міжнародна
international	міжнародні
international	інтернаціонал
international	міжнародне
international	міжнародний
international	міжнародна
international	міжнародні
international	інтернаціонал
international	міжнародне
international	міжнародний
international	міжнародна
international	міжнародні
international	інтернаціонал
international	міжнародне
franceza	френч
franceza	французька
franceza	французькою
franceza	французький
franceza	френч
franceza	французька
franceza	французькою
franceza	французький
pare	фотографування
pare	здається
william	вільям
ministru	міністр
ministru	міністру
important	важлива
important	важливі
important	важливий
important	важливе
important	важливо
familie	сімейство
familie	сімейний
familie	сімейні
familie	родина
politic	політично
politic	політичний
politic	політичне
politic	політична
politic	політичні
chisinau	кишинів
chisinau	кишинів
chisinau	кишинів
tari	країн
tari	країни
tari	країн
tari	країни
functia	функція
functia	функцію
functia	функції
functia	функція
functia	функцію
functia	функції
lucrari	працює
lucrari	працює
publicat	опублікований
publicat	оприлюднено
publicat	опубліковано
mircea	мірча
curs	курс
curs	майданчик
probabil	ймовірно
probabil	орієнтовно
considerat	вважається
considerat	вважаються
considerat	вважають
considerat	вважалося
sistem	система
sistem	системи
sistem	системний
sistem	системне
sistem	системна
politice	політичний
politice	політичне
politice	політична
politice	політичні
sudul	південна
sudul	південний
sudul	південна
sudul	південь
sudul	південний
vreme	погода
autor	автор
autor	автора
autor	автором
mediu	середовища
mediu	середовище
mediu	середній
mediu	середнє
mediu	середня
mediu	середнього
mediu	середній
mediu	носій
mediu	середня
mediu	середні
prea	теж
prea	надто
prea	занадто
spania	іспанію
spania	іспанія
spania	іспанії
functie	функція
functie	функцію
functie	функції
functie	функція
functie	функцію
functie	функції
categoria	категорія
nivel	рівень
web	web
web	веб
top	згори
top	вгорі
top	топ
top	верхній
top	найпопулярніші
top	зверху
mihail	михайло
mihail	михайло
mihail	майкл
mihail	michael
mihail	михаїл
mihail	mihail
realizat	зрозуміла
realizat	досягнуто
realizat	досяг
realizat	переможно
cartea	книжка
cartea	книжечки
cartea	книга
cartea	книги
filme	films
filme	фільми
filme	фільмів
filme	знімали
filme	фільми
filme	кіно
casatorit	одружені
casatorit	заміжня
casatorit	одружена
casatorit	заміж
casatorit	одружений
casatorit	одружені
casatorit	заміжня
casatorit	одружена
casatorit	заміж
casatorit	одружений
png	png
muzeul	museum
muzeul	музей
city	місто
construit	побудовано
construit	побудували
construit	зібрано
odata	once
lupta	battle
lupta	битва
lupta	бій
lupta	бій
lupta	бійка
lupta	fight
lupta	бійцівський
lupta	боротьба
lupta	боротьбі
lupta	боротись
lupta	бойовий
lupta	бійка
lupta	бій
lupta	бійка
lupta	fight
unit	united
unit	юнайтед
luni	місяці
luni	місяцями
luni	місяців
luni	понеділок
jucat	грали
jucat	грала
jucat	грав
zone	зони
zone	зон
zone	області
zone	ділянки
zone	територіях
zone	площі
zone	районів
radio	радіо
radio	рації
romano	романо
istorica	історичний
istorica	історичної
istorica	історичні
istorica	історична
istorica	історичне
istorica	історичні
deja	уже
deja	вже
monument	монумент
europene	європейський
europene	європейські
europene	європейська
fac	займаюся
dreapta	правий
dreapta	права
dreapta	право
dreapta	праворуч
moment	момент
moment	мить
componenta	компонент
componenta	компонента
componenta	компонент
componenta	компонента
cantonul	кантон
varsta	віці
varsta	вік
varsta	ера
varsta	доба
varsta	віці
varsta	вік
varsta	ера
varsta	доба
varsta	віці
varsta	вік
varsta	ера
varsta	доба
km²	km²
toti	усі
toti	всі
toti	все
toti	всіх
toti	усі
toti	всі
toti	все
toti	всіх
ultima	останній
ultima	остання
ultima	останнє
origine	джерело
origine	походження
recensamant	перепис
actor	актор
literatura	література
literatura	література
anderson	андерсон
veche	старі
veche	старе
veche	старим
veche	стара
veche	старий
les	лез
les	ле
les	лес
les	лесь
guvernul	правління
guvernul	уряд
estul	схід
total	усього
total	всього
total	загалом
total	загальна
total	загальний
total	повністю
japonia	японія
japonia	японію
japonia	японії
petru	петру
petru	петро
petru	пітер
conte	кількість
conte	рахувати
conte	відлік
conte	конте
alba	альба
alba	білий
alba	біла
alba	біле
alba	білі
alba	вайт
bavaria	баварія
roma	рим
roma	roma
roma	роми
roma	рома
specii	виді
specii	вид
specii	види
cupa	чашка
cupa	чаша
cupa	кубок
cupa	чашка
cupa	чаша
cupa	кубок
batalia	battle
batalia	битва
batalia	бій
ceva	щось
ceva	дещо
ceva	чимось
membri	учасники
membri	члени
calitate	якість
scrie	записати
scrie	напишіть
scrie	пишіть
scrie	виписати
scrie	написати
euro	євро
uniunii	union
uniunii	союз
uniunii	юніон
scurt	short
scurt	короткий
scurt	коротка
scurt	скорочено
scurt	коротке
scurt	короткі
scurt	коротко
mama	мамо
mama	мама
mama	матір
mama	мати
mama	матері
mama	мамо
mama	мама
mama	матір
mama	мати
mama	матері
creat	створено
creat	створені
creat	створене
creat	створена
campionatul	чемпіонський
campionatul	чемпіонат
del	дель
del	del
locuri	місць
locuri	місця
locuri	місцини
locuri	місця
locuri	сидіння
uri	uri
manastirea	монастир
manastirea	монастир
america	америка
produs	ролик
produs	добуток
produs	продукт
produs	товар
ultimul	останній
ultimul	остання
ultimul	останнє
condus	вивезли
presedintele	президент
presedintele	президенти
presedintele	президент
presedintele	президенти
andrei	андрій
andrei	кириченко
andrei	андрій
andrei	андрей
radu	раду
brazilia	бразилії
brazilia	бразилія
brazilia	бразильська
suceava	suceava
james	джеймс
declarat	заявила
declarat	оголосив
declarat	оголошені
surse	джерела
surse	джерел
obicei	звичка
obicei	звички
